ID;id_almacen;descarga;id_cliente
2050;13;135757;3
2048;338;135757;3
2053;67;135757;3
2067;68;135757;3
2067;71;135757;3
2066;57;135757;3
2058;40;135757;3
2066;19;135757;3
2065;16;135757;3
2058;29;135757;3
2064;21;135757;3
2062;38;135757;3
2067;81;245916;5
2062;85;245916;5
2057;18;245916;5
2057;19;245916;5
2048;19;245916;5
2058;27;245916;5
2069;368;245916;5
2058;80;245916;5
2047;23;135757;9
2053;23;135757;9
2062;25;135757;9
2057;18;135757;9
2068;18;135757;9
2059;16;135757;9
2053;16;135757;9
2048;19;135757;9
2047;19;135757;9
2063;21;135757;9
2061;28;135757;9
2060;29;135757;9
2048;83;135757;9
2067;31;135757;9
2067;31;135757;9
2059;93;135757;9
2065;277;135757;9
2058;277;135757;9
2053;217;135757;9
2053;217;135757;9
2070;54;135757;9
2047;54;135757;9
2053;32;135757;9
2047;40;135757;9
2057;35;135757;9
2057;66;135757;9
2057;66;135757;9
2054;16;32787;2
2054;16;32787;2
2051;16;32787;2
2051;16;32787;2
2054;16;32787;2
2054;16;32787;2
2054;16;32787;2
2054;16;32787;2
2054;41;32787;2
2051;29;32787;2
2054;29;32787;2
2054;32;32787;2
2055;50;32787;2
2054;93;32787;2
2051;18;32787;2
2051;18;32787;2
2054;277;32787;2
2071;16;21164;7
2046;16;21164;7
2046;29;21164;7
2046;96;21164;7
2046;88;21164;7
2046;120;21164;7
2046;22;21164;7
2056;25;21164;7
2056;378;21164;7
2056;32;21164;7
2052;66;21164;7
2046;18;21164;7
2046;277;21164;7
2092;85;245916;5
2096;368;245916;5
2078;80;245916;5
2083;31;135757;3
2083;44;135757;3
2088;57;135757;3
2087;40;135757;3
2087;40;135757;3
2088;23;135757;9
2078;31;135757;9
2083;83;135757;9
2073;66;135757;9
2073;66;135757;9
2072;96;21164;7
2084;66;21164;7
2078;27;135757;4
2089;51;135757;3
2079;50;135757;3
2089;49;135757;3
2079;49;135757;3
2089;13;135757;3
2091;338;135757;3
2095;68;135757;3
2078;71;135757;3
2087;40;135757;3
2078;19;135757;3
2085;16;135757;3
2085;29;135757;3
2092;21;135757;3
2093;38;135757;3
2082;81;245916;5
2073;18;245916;5
2078;19;245916;5
2078;22;245916;5
2094;27;245916;5
2094;18;135757;9
2073;18;135757;9
2094;16;135757;9
2087;19;135757;9
2088;19;135757;9
2078;26;135757;9
2088;21;135757;9
2087;28;135757;9
2087;28;135757;9
2083;29;135757;9
2085;29;135757;9
2087;22;135757;9
2090;54;135757;9
2077;27;135757;9
2081;54;135757;9
2087;93;135757;9
2088;93;135757;9
2087;40;135757;9
2090;86;135757;9
2088;86;135757;9
2085;52;135757;9
2075;16;32787;2
2075;16;32787;2
2074;16;32787;2
2074;16;32787;2
2075;16;32787;2
2075;16;32787;2
2075;16;32787;2
2075;16;32787;2
2074;29;32787;2
2075;29;32787;2
2074;26;32787;2
2086;32;32787;2
2075;93;32787;2
2074;18;32787;2
2074;18;32787;2
2075;19;32787;2
2075;277;32787;2
2076;16;21164;7
2072;16;21164;7
2076;29;21164;7
2072;88;21164;7
2076;414;21164;7
2076;86;21164;7
2072;28;21164;7
2072;22;21164;7
2072;277;21164;7
2080;25;21164;7
2072;18;21164;7
2072;18;21164;7
2098;42;135757;4
2127;35;135757;4
2104;27;135757;4
2112;51;135757;3
2112;49;135757;3
2141;11;135757;3
2141;64;135757;3
2118;338;135757;3
2098;40;135757;3
2106;16;135757;3
2098;21;135757;3
2106;81;245916;5
2098;19;245916;5
2098;24;245916;5
2098;21;245916;5
2104;23;135757;9
2106;25;135757;9
2098;25;135757;9
2104;18;135757;9
2106;18;135757;9
2103;16;135757;9
2098;16;135757;9
2098;19;135757;9
2104;26;135757;9
2142;28;135757;9
2098;28;135757;9
2103;277;135757;9
2098;277;135757;9
2104;31;135757;9
2104;31;135757;9
2101;29;135757;9
2099;54;135757;9
2104;54;135757;9
2104;93;135757;9
2127;35;135757;9
2143;66;135757;9
2103;217;135757;9
2097;16;32787;2
2097;16;32787;2
2111;16;32787;2
2111;16;32787;2
2111;16;32787;2
2097;16;32787;2
2097;16;32787;2
2097;16;32787;2
2097;29;32787;2
2097;26;32787;2
2111;32;32787;2
2097;93;32787;2
2097;18;32787;2
2097;18;32787;2
2112;50;135757;4
2113;31;135757;4
2116;27;135757;4
2114;35;135757;4
2112;51;135757;3
2112;50;135757;3
2141;49;135757;3
2118;11;135757;3
2118;60;135757;3
2142;31;135757;3
2112;13;135757;3
2118;67;135757;3
2142;68;135757;3
2142;338;135757;3
2121;57;135757;3
2121;71;135757;3
2119;40;135757;3
2115;25;135757;3
2113;19;135757;3
2115;16;135757;3
2116;29;135757;3
2113;21;135757;3
2126;38;135757;3
2114;37;135757;3
2125;81;245916;5
2113;96;245916;5
2127;18;245916;5
2114;19;245916;5
2145;22;245916;5
2119;24;245916;5
2121;21;245916;5
2116;27;245916;5
2119;27;245916;5
2145;368;245916;5
2126;85;245916;5
2113;80;245916;5
2119;23;135757;9
2120;25;135757;9
2145;18;135757;9
2128;18;135757;9
2117;16;135757;9
2116;16;135757;9
2113;16;135757;9
2113;19;135757;9
2115;19;135757;9
2119;26;135757;9
2124;28;135757;9
2144;28;135757;9
2119;29;135757;9
2121;83;135757;9
2121;83;135757;9
2114;93;135757;9
2114;22;135757;9
2121;86;135757;9
2129;54;135757;9
2127;54;135757;9
2124;31;135757;9
2114;277;135757;9
2114;277;135757;9
2119;40;135757;9
2114;40;135757;9
2143;66;135757;9
2143;66;135757;9
2114;66;135757;9
2111;16;32787;2
2111;29;32787;2
2109;16;21164;7
2109;16;21164;7
2109;29;21164;7
2109;96;21164;7
2109;88;21164;7
2135;86;21164;7
2135;22;21164;7
2136;25;21164;7
2109;56;21164;7
2135;66;21164;7
2109;18;21164;7
2109;412;21164;7
2110;21;21164;7
2168;411;135757;4
2151;25;135757;4
2151;35;135757;4
2155;27;135757;4
2168;51;135757;3
2152;50;135757;3
2152;49;135757;3
2152;11;135757;3
2155;31;135757;3
2168;13;135757;3
2155;67;135757;3
2170;68;135757;3
2155;42;135757;3
2149;71;135757;3
2168;57;135757;3
2149;40;135757;3
2154;19;135757;3
2149;16;135757;3
2149;29;135757;3
2168;21;135757;3
2168;38;135757;3
2170;81;245916;5
2166;85;245916;5
2171;18;245916;5
2155;19;245916;5
2162;19;245916;5
2154;22;245916;5
2155;22;245916;5
2161;24;245916;5
2155;27;245916;5
2155;31;245916;5
2164;80;245916;5
2168;367;245916;5
2168;367;245916;5
2154;23;135757;9
2164;25;135757;9
2166;25;135757;9
2151;18;135757;9
2164;18;135757;9
2153;16;135757;9
2154;16;135757;9
2161;19;135757;9
2161;19;135757;9
2149;26;135757;9
2155;27;135757;9
2162;27;135757;9
2154;28;135757;9
2154;28;135757;9
2149;83;135757;9
2149;83;135757;9
2162;93;135757;9
2155;93;135757;9
2158;93;35509;343
2155;31;135757;9
2167;21;135757;9
2169;29;135757;9
2148;83;135757;9
2163;54;135757;9
2151;54;135757;9
2149;32;135757;9
2161;217;135757;9
2171;341;135757;9
2168;35;135757;9
2171;66;135757;9
2146;16;32787;2
2146;16;32787;2
2146;16;32787;2
2146;16;32787;2
2146;16;32787;2
2165;16;32787;2
2146;16;32787;2
2146;16;32787;2
2146;16;32787;2
2146;41;32787;2
2146;29;32787;2
2165;29;32787;2
2146;26;32787;2
2157;50;32787;2
2165;93;32787;2
2146;18;32787;2
2146;18;32787;2
2146;95;32787;2
2165;22;32787;2
2165;277;32787;2
2147;16;21164;7
2147;16;21164;7
2147;29;21164;7
2147;96;21164;7
2147;412;21164;7
2147;412;21164;7
2147;19;21164;7
2147;86;21164;7
2147;25;21164;7
2158;66;21164;7
2147;18;21164;7
2175;50;135757;4
2181;41;135757;4
2175;27;135757;4
2181;80;245916;5
2175;51;135757;3
2175;49;135757;3
2175;64;135757;3
2181;40;135757;3
2177;16;135757;3
2181;18;135757;9
2175;18;135757;9
2179;16;135757;9
2176;16;135757;9
2177;19;135757;9
2181;19;135757;9
2176;27;135757;9
2181;21;135757;9
2181;21;135757;9
2176;28;135757;9
2176;28;135757;9
2177;29;135757;9
2177;29;135757;9
2180;54;135757;9
2176;54;135757;9
2181;217;135757;9
2177;93;135757;9
2177;93;135757;9
2176;35;135757;9
2181;40;135757;9
2174;16;32787;2
2174;16;32787;2
2178;16;32787;2
2174;16;32787;2
2174;16;32787;2
2174;16;32787;2
2174;16;32787;2
2178;16;32787;2
2178;29;32787;2
2178;29;32787;2
2178;32;32787;2
2178;93;32787;2
2174;18;32787;2
2174;18;32787;2
2174;19;32787;2
2178;22;32787;2
2186;35;135757;4
2184;27;135757;4
2188;51;135757;3
2187;50;135757;3
2197;49;135757;3
2188;11;135757;3
2188;11;135757;3
2187;64;135757;3
2196;31;135757;3
2197;13;135757;3
2187;338;135757;3
2187;44;135757;3
2187;67;135757;3
2196;68;135757;3
2187;71;135757;3
2192;40;135757;3
2185;19;135757;3
2192;16;135757;3
2193;29;135757;3
2193;21;135757;3
2185;81;245916;5
2185;81;245916;5
2186;85;245916;5
2186;18;245916;5
2186;22;245916;5
2184;27;245916;5
2192;96;245916;5
2184;80;245916;5
2186;367;245916;5
2184;23;135757;9
2192;25;135757;9
2186;18;135757;9
2186;18;135757;9
2194;16;135757;9
2184;16;135757;9
2186;16;135757;9
2184;19;135757;9
2184;19;135757;9
2184;26;135757;9
2184;27;135757;9
2186;27;135757;9
2193;28;135757;9
2193;28;135757;9
2185;29;135757;9
2193;29;135757;9
2184;31;135757;9
2185;54;135757;9
2185;217;135757;9
2185;86;135757;9
2186;93;35509;343
2187;93;135757;9
2196;93;135757;9
2193;40;135757;9
2185;35;135757;9
2183;16;32787;2
2183;16;32787;2
2191;16;32787;2
2191;16;32787;2
2191;16;32787;2
2183;16;32787;2
2191;16;32787;2
2191;16;32787;2
2191;41;32787;2
2183;29;32787;2
2183;28;32787;2
2183;32;32787;2
2199;50;32787;2
2183;18;32787;2
2183;18;32787;2
2191;95;32787;2
2191;22;32787;2
2200;16;21164;7
2189;16;21164;7
2189;96;21164;7
2189;29;21164;7
2189;86;21164;7
2200;25;21164;7
2189;22;21164;7
2189;412;21164;7
2189;412;21164;7
2200;66;21164;7
2189;18;21164;7
2189;18;21164;7
2214;50;135757;4
2221;42;135757;4
2216;27;135757;4
2215;51;135757;3
2214;50;135757;3
2214;49;135757;3
2223;11;135757;3
2214;11;135757;3
2215;11;135757;3
2221;31;135757;3
2215;13;135757;3
2215;44;135757;3
2214;67;135757;3
2221;71;135757;3
2221;57;135757;3
2218;40;135757;3
2210;19;135757;3
2216;16;135757;3
2218;29;135757;3
2210;21;135757;3
2213;38;135757;3
2221;81;245916;5
2215;81;245916;5
2210;85;245916;5
2220;18;245916;5
2213;24;245916;5
2210;27;245916;5
2215;367;245916;5
2223;367;245916;5
2210;96;245916;5
2221;23;135757;9
2217;16;135757;9
2220;18;135757;9
2220;18;135757;9
2217;16;135757;9
2219;16;135757;9
2218;16;135757;9
2210;16;135757;9
2210;19;135757;9
2221;19;135757;9
2216;27;135757;9
2213;21;135757;9
2216;21;135757;9
2210;28;135757;9
2218;29;135757;9
2218;29;135757;9
2221;31;135757;9
2219;54;135757;9
2218;93;135757;9
2219;86;135757;9
2219;35;135757;9
2220;35;135757;9
2208;16;32787;2
2208;16;32787;2
2208;16;32787;2
2208;16;32787;2
2212;16;32787;2
2208;16;32787;2
2212;16;32787;2
2212;16;32787;2
2208;41;32787;2
2212;29;32787;2
2208;32;32787;2
2208;93;32787;2
2208;18;32787;2
2208;18;32787;2
2208;95;32787;2
2209;16;21164;7
2209;16;21164;7
2209;29;21164;7
2209;96;21164;7
2209;96;21164;7
2209;29;21164;7
2209;22;21164;7
2207;66;21164;7
2209;18;21164;7
2209;18;21164;7
2228;50;135757;4
2235;59;135757;4
2227;86;135757;4
2234;27;135757;4
2228;51;135757;3
2228;50;135757;3
2228;49;135757;3
2243;11;135757;3
2237;11;135757;3
2228;11;135757;3
2235;31;135757;3
2237;13;135757;3
2244;44;135757;3
2244;67;135757;3
2244;68;135757;3
2235;71;135757;3
2241;57;135757;3
2227;40;135757;3
2234;19;135757;3
2238;16;135757;3
2238;29;135757;3
2234;21;135757;3
2234;38;135757;3
2244;81;245916;5
2238;81;245916;5
2241;85;245916;5
2244;18;245916;5
2227;27;245916;5
2234;27;245916;5
2237;368;245916;5
2227;80;245916;5
2234;96;245916;5
2235;81;135757;9
2238;25;135757;9
2241;25;135757;9
2244;18;135757;9
2244;18;135757;9
2239;16;135757;9
2227;19;135757;9
2235;27;135757;9
2227;28;135757;9
2227;28;135757;9
2241;29;135757;9
2235;29;135757;9
2226;83;135757;9
2235;31;135757;9
2240;54;135757;9
2241;54;135757;9
2234;93;135757;9
2234;93;135757;9
2227;86;135757;9
2227;40;135757;9
2227;40;135757;9
2231;16;32787;2
2231;16;32787;2
2231;16;32787;2
2231;16;32787;2
2231;16;32787;2
2231;16;32787;2
2231;16;32787;2
2231;16;32787;2
2231;16;32787;2
2231;41;32787;2
2231;29;32787;2
2231;29;32787;2
2232;28;32787;2
2232;32;32787;2
2231;93;32787;2
2231;18;32787;2
2232;95;32787;2
2230;16;21164;7
2230;16;21164;7
2230;29;21164;7
2230;96;21164;7
2230;96;21164;7
2230;30;21164;7
2230;25;21164;7
2230;86;21164;7
2229;93;21164;7
2229;412;21164;7
2229;412;21164;7
2229;66;21164;7
2230;18;21164;7
2230;18;21164;7
2270;411;135757;4
2249;51;135757;3
2253;50;135757;3
2249;11;135757;3
2249;11;135757;3
2253;11;135757;3
2253;64;135757;3
2284;31;135757;3
2270;13;135757;3
2253;338;135757;3
2253;44;135757;3
2253;68;135757;3
2254;71;135757;3
2284;57;135757;3
2284;40;135757;3
2261;19;135757;3
2268;16;135757;3
2267;29;135757;3
2254;21;135757;3
2267;38;135757;3
2270;23;245916;5
2261;23;245916;5
2261;85;245916;5
2261;19;245916;5
2251;24;245916;5
2254;27;245916;5
2251;80;245916;5
2269;23;135757;9
2269;23;135757;9
2254;16;135757;9
2268;18;135757;9
2270;18;135757;9
2273;16;135757;9
2261;19;135757;9
2261;19;135757;9
2254;27;135757;9
2261;21;135757;9
2267;21;135757;9
2251;28;135757;9
2251;28;135757;9
2254;29;135757;9
2269;31;135757;9
2260;54;135757;9
2268;54;135757;9
2270;93;135757;9
2254;93;135757;9
2269;86;135757;9
2258;16;32787;2
2258;16;32787;2
2256;16;32787;2
2256;16;32787;2
2256;16;32787;2
2256;16;32787;2
2258;16;32787;2
2256;41;32787;2
2256;29;32787;2
2256;32;32787;2
2258;93;32787;2
2258;18;32787;2
2256;18;32787;2
2250;16;21164;7
2250;96;21164;7
2250;30;21164;7
2250;86;21164;7
2250;22;21164;7
2250;18;21164;7
2250;18;21164;7
2286;23;245916;5
2286;23;245916;5
2286;77;245916;5
2364;18;135757;9
2364;18;135757;9
2367;51;135757;3
2375;50;135757;3
2367;49;135757;3
2401;11;135757;3
2367;11;135757;3
2375;65;135757;3
2367;13;135757;3
2375;44;135757;3
2375;68;135757;3
2370;71;135757;3
2364;71;135757;3
2365;57;135757;3
2368;40;135757;3
2368;19;135757;3
2365;16;135757;3
2368;29;135757;3
2368;21;135757;3
2366;81;245916;5
2366;23;245916;5
2366;18;245916;5
2366;19;245916;5
2366;27;245916;5
2365;117;135757;9
2365;16;135757;9
2368;18;135757;9
2373;18;135757;9
2370;16;135757;9
2365;19;135757;9
2365;27;135757;9
2365;28;135757;9
2373;29;135757;9
2365;29;135757;9
2364;77;135757;9
2364;54;135757;9
2368;93;135757;9
2373;93;135757;9
2368;86;135757;9
2364;35;135757;9
2314;16;32787;2
2314;16;32787;2
2314;16;32787;2
2314;16;32787;2
2362;16;32787;2
2314;16;32787;2
2314;16;32787;2
2362;16;32787;2
2314;41;32787;2
2314;29;32787;2
2314;26;32787;2
2314;32;32787;2
2312;50;32787;2
2362;18;32787;2
2362;18;32787;2
2314;95;32787;2
2399;16;21164;7
2399;16;21164;7
2399;96;21164;7
2399;29;21164;7
2399;412;21164;7
2399;86;21164;7
2399;93;21164;7
2399;414;21164;7
2400;25;21164;7
2399;66;21164;7
2400;18;21164;7
2400;18;21164;7
2409;50;135757;4
2415;25;135757;4
2413;59;135757;4
2406;27;135757;4
2409;51;135757;3
2409;50;135757;3
2416;49;135757;3
2409;11;135757;3
2414;11;135757;3
2406;31;135757;3
2414;65;135757;3
2420;13;135757;3
2409;44;135757;3
2409;68;135757;3
2406;71;135757;3
2413;57;135757;3
2410;40;135757;3
2406;19;135757;3
2415;16;135757;3
2410;29;135757;3
2410;21;135757;3
2411;81;245916;5
2411;85;245916;5
2411;18;245916;5
2411;27;245916;5
2411;368;245916;5
2415;25;135757;9
2420;18;135757;9
2420;18;135757;9
2402;16;135757;9
2403;16;135757;9
2406;19;135757;9
2406;19;135757;9
2410;27;135757;9
2406;21;135757;9
2410;28;135757;9
2411;29;35509;343
2406;29;135757;9
2410;29;135757;9
2415;238;135757;9
2413;54;135757;9
2414;93;35509;343
2413;93;135757;9
2415;93;135757;9
2410;86;135757;9
2406;40;135757;9
2405;16;32787;2
2405;16;32787;2
2405;16;32787;2
2405;16;32787;2
2405;16;32787;2
2405;16;32787;2
2405;16;32787;2
2407;16;32787;2
2405;41;32787;2
2407;29;32787;2
2405;26;32787;2
2405;32;32787;2
2407;93;32787;2
2405;18;32787;2
2405;18;32787;2
2405;95;32787;2
2405;19;32787;2
2408;16;21164;7
2408;16;21164;7
2408;96;21164;7
2408;30;21164;7
2404;25;21164;7
2408;86;21164;7
2412;19;21164;7
2408;412;21164;7
2408;18;21164;7
2408;18;21164;7
2435;59;135757;4
2435;411;135757;4
2424;51;135757;3
2426;50;135757;3
2424;49;135757;3
2424;11;135757;3
2424;11;135757;3
2425;31;135757;3
2426;64;135757;3
2426;65;135757;3
2424;13;135757;3
2426;338;135757;3
2435;44;135757;3
2423;68;135757;3
2425;71;135757;3
2431;57;135757;3
2425;40;135757;3
2425;19;135757;3
2434;16;135757;3
2431;16;135757;3
2434;29;135757;3
2425;21;135757;3
2435;81;245916;5
2435;18;245916;5
2435;27;245916;5
2435;368;245916;5
2425;25;135757;9
2441;18;135757;9
2441;18;135757;9
2433;16;135757;9
2425;16;135757;9
2425;16;135757;9
2425;19;135757;9
2425;27;135757;9
2425;28;135757;9
2431;28;135757;9
2431;29;135757;9
2425;29;135757;9
2435;367;135757;9
2431;77;135757;9
2423;54;135757;9
2441;93;135757;9
2431;86;135757;9
2431;40;135757;9
2423;35;135757;9
2422;16;32787;2
2422;16;32787;2
2422;16;32787;2
2429;16;32787;2
2422;16;32787;2
2422;16;32787;2
2422;16;32787;2
2422;16;32787;2
2422;16;32787;2
2422;41;32787;2
2429;29;32787;2
2422;32;32787;2
2437;50;32787;2
2422;18;32787;2
2422;18;32787;2
2428;16;21164;7
2428;16;21164;7
2428;96;21164;7
2428;96;21164;7
2430;25;21164;7
2428;86;21164;7
2430;412;21164;7
2428;18;21164;7
2458;50;135757;4
2458;59;135757;4
2451;27;135757;4
2445;51;135757;3
2445;50;135757;3
2445;49;135757;3
2453;11;135757;3
2445;11;135757;3
2444;31;135757;3
2453;65;135757;3
2445;13;135757;3
2452;338;135757;3
2458;44;135757;3
2452;68;135757;3
2444;71;135757;3
2444;57;135757;3
2444;40;135757;3
2444;19;135757;3
2451;16;135757;3
2446;29;135757;3
2446;21;135757;3
2447;81;245916;5
2447;81;245916;5
2447;18;245916;5
2447;27;245916;5
2447;367;245916;5
2444;25;135757;9
2458;18;135757;9
2452;16;135757;9
2446;19;135757;9
2446;27;135757;9
2446;21;135757;9
2451;28;135757;9
2451;29;135757;9
2451;29;135757;9
2447;367;135757;9
2459;54;135757;9
2444;93;135757;9
2444;93;135757;9
2444;86;135757;9
2443;16;32787;2
2443;16;32787;2
2443;16;32787;2
2448;16;32787;2
2443;16;32787;2
2443;16;32787;2
2448;16;32787;2
2448;41;32787;2
2448;29;32787;2
2448;32;32787;2
2448;18;32787;2
2443;22;32787;2
2442;16;21164;7
2442;16;21164;7
2442;96;21164;7
2442;29;21164;7
2449;25;21164;7
2449;412;21164;7
2449;18;21164;7
2449;18;21164;7
2464;42;135757;4
2462;59;135757;4
2461;51;135757;3
2463;50;135757;3
2462;49;135757;3
2461;11;135757;3
2461;11;135757;3
2462;60;135757;3
2463;13;135757;3
2464;338;135757;3
2463;44;135757;3
2473;68;135757;3
2464;71;135757;3
2464;71;135757;3
2463;40;135757;3
2460;19;135757;3
2460;16;135757;3
2460;29;135757;3
2464;21;135757;3
2468;81;245916;5
2468;81;245916;5
2468;85;245916;5
2468;18;245916;5
2468;368;245916;5
2464;16;135757;9
2464;18;135757;9
2477;18;135757;9
2470;16;135757;9
2464;16;135757;9
2464;16;135757;9
2464;19;135757;9
2460;26;135757;9
2473;54;135757;9
2463;93;135757;9
2464;40;135757;9
2466;16;32787;2
2466;16;32787;2
2466;16;32787;2
2466;29;32787;2
2465;16;21164;7
2465;16;21164;7
2465;96;21164;7
2465;29;21164;7
2474;25;21164;7
2472;86;21164;7
2465;28;21164;7
2472;18;21164;7
2480;50;135757;4
2484;411;135757;4
2484;38;135757;4
2480;51;135757;3
2482;50;135757;3
2482;49;135757;3
2480;11;135757;3
2480;11;135757;3
2485;31;135757;3
2484;65;135757;3
2482;13;135757;3
2482;44;135757;3
2485;68;135757;3
2481;71;135757;3
2481;40;135757;3
2485;16;135757;3
2481;29;135757;3
2491;81;245916;5
2491;18;245916;5
2491;27;245916;5
2491;368;245916;5
2483;18;135757;9
2492;18;135757;9
2485;16;135757;9
2485;16;135757;9
2493;16;135757;9
2485;19;135757;9
2485;26;135757;9
2481;27;135757;9
2484;21;135757;9
2484;21;135757;9
2481;29;135757;9
2481;29;135757;9
2481;238;135757;9
2483;54;135757;9
2484;93;135757;9
2484;93;135757;9
2492;93;135757;9
2485;86;135757;9
2483;35;135757;9
2479;16;32787;2
2479;16;32787;2
2488;16;32787;2
2479;16;32787;2
2479;16;32787;2
2479;16;32787;2
2479;16;32787;2
2488;16;32787;2
2479;29;32787;2
2479;26;32787;2
2488;32;32787;2
2490;50;32787;2
2488;18;32787;2
2479;18;32787;2
2488;95;32787;2
2479;19;32787;2
2478;16;21164;7
2478;16;21164;7
2478;22;21164;7
2489;25;21164;7
2478;28;21164;7
2478;86;21164;7
2478;18;21164;7
2478;18;21164;7
2511;411;135757;4
2504;49;135757;4
2504;51;135757;3
2511;50;135757;3
2504;49;135757;3
2508;11;135757;3
2504;11;135757;3
2500;31;135757;3
2512;65;135757;3
2512;44;135757;3
2500;68;135757;3
2506;71;135757;3
2501;40;135757;3
2504;16;135757;3
2501;29;135757;3
2501;38;135757;3
2502;81;245916;5
2502;81;245916;5
2502;18;245916;5
2511;368;245916;5
2502;31;245916;5
2502;18;135757;9
2500;16;135757;9
2500;19;135757;9
2500;26;135757;9
2501;21;135757;9
2500;28;135757;9
2501;29;135757;9
2506;54;135757;9
2506;93;135757;9
2502;93;135757;9
2501;40;135757;9
2499;16;32787;2
2498;16;32787;2
2499;16;32787;2
2498;16;32787;2
2498;16;32787;2
2499;16;32787;2
2499;41;32787;2
2498;29;32787;2
2498;26;32787;2
2498;32;32787;2
2505;50;32787;2
2499;93;32787;2
2499;18;32787;2
2499;18;32787;2
2499;95;32787;2
2499;75;32787;2
2497;16;21164;7
2496;16;21164;7
2496;29;21164;7
2496;29;21164;7
2496;84;21164;7
2496;412;21164;7
2496;412;21164;7
2497;25;21164;7
2517;49;135757;4
2517;329;135757;4
2527;51;135757;3
2527;50;135757;3
2517;49;135757;3
2526;11;135757;3
2527;11;135757;3
2516;31;135757;3
2527;65;135757;3
2526;44;135757;3
2517;68;135757;3
2521;71;135757;3
2516;57;135757;3
2516;40;135757;3
2516;16;135757;3
2521;29;135757;3
2521;21;135757;3
2517;38;135757;3
2518;81;245916;5
2518;18;245916;5
2518;120;245916;5
2516;25;135757;9
2516;25;135757;9
2518;18;135757;9
2520;16;135757;9
2516;16;135757;9
2516;26;135757;9
2520;28;135757;9
2516;29;135757;9
2521;54;135757;9
2516;93;135757;9
2518;93;135757;9
2520;40;135757;9
2513;16;32787;2
2515;16;32787;2
2515;16;32787;2
2515;16;32787;2
2513;16;32787;2
2513;16;32787;2
2513;29;32787;2
2513;32;32787;2
2513;18;32787;2
2515;95;32787;2
2515;19;32787;2
2515;21;32787;2
2515;21;32787;2
2514;16;21164;7
2514;16;21164;7
2514;29;21164;7
2514;84;21164;7
2529;412;21164;7
2529;19;21164;7
2529;25;21164;7
2514;28;21164;7
2514;28;21164;7
2531;50;135757;4
2531;49;135757;4
2530;59;135757;4
2538;411;135757;4
2531;51;135757;3
2531;50;135757;3
2538;49;135757;3
2531;11;135757;3
2531;11;135757;3
2538;65;135757;3
2538;44;135757;3
2538;69;135757;3
2530;71;135757;3
2530;40;135757;3
2530;16;135757;3
2530;29;135757;3
2530;38;135757;3
2533;81;245916;5
2533;18;245916;5
2533;450;245916;5
2548;50;135757;4
2548;49;135757;4
2550;59;135757;4
2550;42;135757;4
2556;329;135757;4
2556;329;135757;4
2548;51;135757;3
2548;50;135757;3
2556;49;135757;3
2548;11;135757;3
2545;65;135757;3
2550;44;135757;3
2556;44;135757;3
2547;69;135757;3
2550;71;135757;3
2550;40;135757;3
2547;16;135757;3
2556;29;135757;3
2545;81;245916;5
2556;85;245916;5
2545;18;245916;5
2545;368;245916;5
2545;417;245916;5
2545;25;135757;9
2547;25;135757;9
2547;18;135757;9
2547;18;135757;9
2544;16;135757;9
2544;16;135757;9
2544;26;135757;9
2544;28;135757;9
2544;29;135757;9
2544;436;135757;9
2553;16;135757;9
2544;84;135757;9
2544;84;135757;9
2547;54;135757;9
2550;93;135757;9
2550;93;135757;9
2547;35;135757;9
2550;40;135757;9
2540;16;32787;2
2543;16;32787;2
2543;16;32787;2
2543;16;32787;2
2543;16;32787;2
2540;16;32787;2
2540;16;32787;2
2540;16;32787;2
2543;41;32787;2
2543;29;32787;2
2540;26;32787;2
2540;32;32787;2
2543;92;32787;2
2543;92;32787;2
2549;50;32787;2
2540;93;32787;2
2543;18;32787;2
2543;18;32787;2
2543;95;32787;2
2540;19;32787;2
2561;75;32787;2
2562;50;135757;4
2562;49;135757;4
2566;59;135757;4
2573;42;135757;4
2562;51;135757;3
2562;50;135757;3
2566;49;135757;3
2562;11;135757;3
2566;65;135757;3
2566;44;135757;3
2566;69;135757;3
2575;40;135757;3
2575;16;135757;3
2573;29;135757;3
2566;329;135757;4
2570;81;245916;5
2570;18;245916;5
2570;85;245916;5
2570;450;245916;5
2570;450;245916;5
2570;25;135757;9
2570;25;135757;9
2570;18;135757;9
2570;18;135757;9
2574;16;135757;9
2573;16;135757;9
2573;16;135757;9
2573;26;135757;9
2573;21;135757;9
2573;28;135757;9
2573;93;135757;9
2573;93;135757;9
2575;54;135757;9
2575;40;135757;9
2573;436;135757;9
2578;16;32787;2
2578;16;32787;2
2578;16;32787;2
2578;16;32787;2
2576;16;32787;2
2578;16;32787;2
2576;16;32787;2
2578;41;32787;2
2576;29;32787;2
2576;26;32787;2
2576;32;32787;2
2578;92;32787;2
2578;93;32787;2
2578;18;32787;2
2578;18;32787;2
2578;95;32787;2
2576;19;32787;2
2581;16;21164;7
2580;16;21164;7
2580;28;21164;7
2580;28;21164;7
2581;25;21164;7
2581;84;21164;7
2580;18;21164;7
2580;18;21164;7
2580;92;21164;7
2581;412;21164;7
2584;49;135757;4
2590;411;135757;4
2584;329;135757;4
2584;51;135757;3
2590;50;135757;3
2584;49;135757;3
2584;11;135757;3
2584;64;135757;3
2584;65;135757;3
2590;44;135757;3
2590;69;135757;3
2590;40;135757;3
2586;16;135757;3
2586;29;135757;3
2584;38;135757;3
2592;329;135757;4
2593;50;135757;4
